"ORIGIN","DEST",
"EWR","CLT",
"EWR","CLT",
"EWR","CLT",
"EWR","CLT",
"EWR","CLT",
"EWR","CLT",
"EWR","CLT",
"EWR","CLT",
"EWR","CLT",
"EWR","CLT",
"EWR","CLT",
"EWR","ORD",
"EWR","ORD",
"EWR","ORD",
"EWR","ORD",
"EWR","ORD",
"EWR","ORD",
"EWR","ORD",
"EWR","ORD",
"EWR","ORD",
"EWR","ORD",
"EWR","ORD",
"EWR","DFW",
"EWR","DFW",
"EWR","DFW",
"EWR","DFW",
"EWR","DFW",
"EWR","DFW",
"EWR","DFW",
"EWR","DTW",
"EWR","DTW",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","SLC",
"EWR","ATL",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","ATL",
"EWR","DTW",
"EWR","ATL",
"EWR","SLC",
"EWR","SLC",
"EWR","SLC",
"EWR","SLC",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","DFW",
"EYW","DFW",
"EYW","ATL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","DCA",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","CLT",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","DCA",
"EYW","DCA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","DCA",
"EYW","CLT",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","DCA",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","MIA",
"EYW","DCA",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","PHL",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","CLT",
"EYW","LGA",
"EYW","BOS",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","EWR",
"EYW","ORD",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","DFW",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"EYW","ATL",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","SEA",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","ANC",
"FAI","SEA",
"FAI","ANC",
"FAI","SEA",
"FAI","SEA",
"FAR","LAS",
"FAR","SFB",
"FAR","LAS",
"FAR","LAS",
"FAR","AZA",
"FAR","AZA",
"FAR","AZA",
"FAR","AZA",
"FAR","AZA",
"FAR","AZA",
"FAR","LAS",
"FAR","AZA",
"FAR","LAS",
"FAR","LAS",
"FAR","LAS",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","DFW",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","PHX",
"FAR","DEN",
"FAR","DEN",
"FAR","AZA",
"FAR","SFB",
"FAR","SFB",
"FAR","LAS",
"FAR","AZA",
"FAR","AZA",
"FAR","LAS",
"FAR","LAS",
"FAR","LAS",
"FAR","AZA",
"FAR","AZA",
"FAR","LAS",
"FAR","LAS",
"FAR","AZA",
"FAR","AZA",
"FAR","LAS",
"FAR","AZA",
"FAR","LAS",
"FAR","LAS",
"FAR","AZA",
"FAR","SFB",
"FAR","LAS",
"FAR","LAS",
"FAR","AZA",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","ORD",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","MSP",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","PHX",
"FAR","PHX",
"FAR","PHX",
"FAR","PHX",
"FAR","PHX",
"FAR","PHX",
"FAR","MSP",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAR","DEN",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","DEN",
"FAT","DEN",
"FAT","DEN",
"FAT","DEN",
"FAT","DEN",
"FAT","DEN",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","LAS",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SLC",
"FAT","SFO",
"FAT","LAX",
"FAT","DEN",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","LAX",
"FAT","DEN",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","LAX",
"FAT","DEN",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","LAX",
"FAT","DEN",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","LAX",
"FAT","DEN",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","LAX",
"FAT","DEN",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","LAX",
"FAT","DEN",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","LAX",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","LAX",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","LAX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","LAX",
"FAT","LAX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","LAX",
"FAT","LAX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","LAX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","LAX",
"FAT","LAX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","LAX",
"FAT","LAX",
"FAT","PHX",
"FAT","PHX",
"FAT","LAX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","PHX",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SAN",
"FAT","SEA",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DEN",
"FAT","DEN",
"FAT","SFO",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAT","DFW",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
"FAY","ATL",
